timestamp,pattern,sti,lti
2025-06-27 08:12:47.002809,Ants,4200.0,7000.0
2025-06-27 08:12:47.002908,(SimilarityLink abamectin Ants),2800.0,0
2025-06-27 08:13:59.178894,Ants,3596.455392220274,6954.774983409854
2025-06-27 08:13:59.178928,(SimilarityLink abamectin Ants),2212.868599938254,0.0
2025-06-27 08:13:59.178954,farm,6471.32759164618,6471.309549388076
2025-06-27 08:13:59.178979,abamectin,1100.244024122886,0
2025-06-27 08:17:02.239714,Ants,2906.0279925843665,6817.4250969378945
2025-06-27 08:17:02.239795,(SimilarityLink abamectin Ants),2184.0642277147854,0.0
2025-06-27 08:17:02.239883,farm,6334.07338854308,6334.1178037800555
2025-06-27 08:17:02.239952,abamectin,1437.5421792798338,0.0
2025-06-27 08:17:02.240014,aphids,5903.666051988662,5929.206536204068
2025-06-27 08:20:43.804367,Ants,2227.779028561431,6426.334167416247
2025-06-27 08:20:43.804400,(SimilarityLink abamectin Ants),1785.6908741836328,0.0
2025-06-27 08:20:43.804424,farm,5946.218795008914,5944.254904553569
2025-06-27 08:20:43.804448,abamectin,1348.7916045369861,0.0
2025-06-27 08:20:43.804472,aphids,5518.256337887632,5540.567811242618
2025-06-27 08:20:43.804501,.,5308.033256113163,5282.599162353875
2025-06-27 08:25:41.220008,Ants,1604.7663293005694,5975.852835520522
2025-06-27 08:25:41.220040,(SimilarityLink abamectin Ants),1342.976524439075,0.0
2025-06-27 08:25:41.220064,farm,5502.294998264956,5495.354351793434
2025-06-27 08:25:41.220088,abamectin,1080.1333865155289,0.0
2025-06-27 08:25:41.220111,aphids,5077.456156389042,5093.242490523224
2025-06-27 08:25:41.220135,.,4868.408646633257,4836.843546045624
2025-06-27 08:25:41.220158,Botulinum,3010.995733506432,4937.627475576304
2025-06-27 08:25:41.220183,(SimilarityLink acetamiprid Botulinum),2007.3304890042882,0
2025-06-27 08:36:31.900028,Ants,818.8006271367587,5283.991899649722
2025-06-27 08:36:31.900061,abamectin,1345.7595625532053,0.0
2025-06-27 08:36:31.900087,farm,4826.620333692086,4807.139038547086
2025-06-27 08:36:31.900112,avoids,4618.600085542517,4476.848087525777
2025-06-27 08:36:31.900136,aphids,4408.6742529979,4412.260894113738
2025-06-27 08:36:31.900161,.,4203.219357729892,4159.450245760388
2025-06-27 08:36:31.900185,Botulinum,1949.481350489481,4263.803563607614
2025-06-27 08:36:31.900211,(SimilarityLink acetamiprid Botulinum),1209.6862221013998,0.0
2025-06-27 08:50:17.049331,alcohol,3711.6824189486747,3488.1525328600273
2025-06-27 08:50:17.049365,(SimilarityLink abamectin Ants),501.70791159079045,0.0
2025-06-27 08:50:17.049390,farm,3296.5810629765424,3227.76898493128
2025-06-27 08:50:17.049416,avoids,3107.0248155734043,2916.564255849946
2025-06-27 08:50:17.049459,aphids,2915.2899163373368,2870.8326330070336
2025-06-27 08:50:17.049485,.,2727.9197467180934,2636.6496912058483
2025-06-27 08:50:17.049510,acetamiprid,558.548179510936,0
2025-06-27 08:50:17.049535,Ants,818.8793557633857,5283.991899649722
2025-06-27 10:49:34.120909,alcohol,1804.81264257795,1508.8341634024196
2025-06-27 10:49:34.120941,abamectin,0.12867322780127222,0.0
2025-06-27 10:49:34.120966,farm,1426.8387014341336,1278.970409472073
2025-06-27 10:49:34.120992,avoids,1266.1384130398117,997.814879137725
2025-06-27 10:49:34.121017,aphids,1102.7927229721583,981.6691160612047
2025-06-27 10:49:34.121043,.,6679.760183344932,6159.162794191137
2025-06-27 10:49:34.121068,Botulinum,295.35845973764486,2759.4056052578103
2025-06-27 10:49:34.121095,(SimilarityLink acetamiprid Botulinum),196.9055940237482,0.0
