timestamp,pattern,sti,lti
2025-06-30 11:30:01.665084,Ants,4200.0,7000.0
2025-06-30 11:30:01.665124,(SimilarityLink abamectin Ants),2800.0,0
2025-06-30 13:17:45.325455,Ants,4200.0,7000.0
2025-06-30 13:17:45.325563,(SimilarityLink abamectin Ants),2800.0,0
2025-06-30 13:45:15.046390,Ants,4200.0,7000.0
2025-06-30 13:45:15.046466,(SimilarityLink abamectin Ants),2800.0,0
2025-06-30 13:47:47.915191,Ants,3641.7006465517243,7000.0
2025-06-30 13:47:47.915374,(SimilarityLink abamectin Ants),2240.0,0.0
2025-06-30 13:47:47.915436,farm,6516.516516516516,6516.516516516516
2025-06-30 13:47:47.915489,abamectin,1118.299353448276,0
2025-06-30 13:54:20.950729,Ants,3081.2802182735995,7000.0
2025-06-30 13:54:20.950840,(SimilarityLink abamectin Ants),2351.8711587928296,0.0
2025-06-30 13:54:20.950896,farm,6516.254523264522,6516.516516516516
2025-06-30 13:54:20.950950,abamectin,1596.8041445487625,0.0
2025-06-30 13:54:20.951004,aphids,6030.210219228237,6059.903747591436
2025-06-30 15:57:03.192984,Ants,4200.0,7000.0
2025-06-30 15:57:03.193076,(SimilarityLink abamectin Ants),2800.0,0
