timestamp,pattern,sti,lti
2025-06-30 12:08:28.428105,armyworm,600.0,600.0
2025-06-30 12:08:30.499947,armyworm,600.0,600.0
2025-06-30 12:08:30.499980,(ActiveDuringLink armyworm night),240.0,0
2025-06-30 12:08:36.760746,armyworm,960.0,1200.0
2025-06-30 12:08:36.760781,(ActiveDuringLink armyworm night),240.0,0
2025-06-30 12:08:41.908334,armyworm,960.0,1200.0
2025-06-30 12:08:41.908367,(ActiveDuringLink armyworm night),240.0,0.0
2025-06-30 12:08:52.380435,armyworm,960.06,1200.0
2025-06-30 12:08:52.380475,(ActiveDuringLink armyworm night),239.94,0.0
2025-06-30 12:08:52.380504,night,47.97,0
2025-06-30 12:09:34.844576,armyworm,672.06,1200.0
2025-06-30 12:09:34.844621,(ActiveDuringLink armyworm night),432.0,0.0
2025-06-30 12:09:34.844651,night,95.94,0
2025-06-30 12:09:34.844680,ammonia,600.0,600.0
2025-06-30 12:09:38.814592,armyworm,672.06,1200.0
2025-06-30 12:09:38.814638,(ActiveDuringLink armyworm night),432.0,0.0
2025-06-30 12:09:38.814667,night,95.94,0
2025-06-30 12:09:38.814695,ammonia,600.0,600.0
2025-06-30 12:09:43.062286,armyworm,672.06,1200.0
2025-06-30 12:09:43.062328,(ActiveDuringLink armyworm night),432.0,0.0
2025-06-30 12:09:43.062356,night,95.94,0
2025-06-30 12:09:43.062385,ammonia,600.0,600.0
2025-06-30 12:09:46.945483,armyworm,672.06,1200.0
2025-06-30 12:09:46.945532,(ActiveDuringLink armyworm night),432.0,0.0
2025-06-30 12:09:46.945561,night,95.94,0.0
2025-06-30 12:09:46.945598,ammonia,600.0,600.0
2025-06-30 12:10:45.150804,armyworm,844.8600000000001,1200.0
2025-06-30 12:10:45.150847,(ActiveDuringLink armyworm night),86.40000000000008,0.0
2025-06-30 12:10:45.150876,night,268.74,0.0
2025-06-30 12:10:45.150904,ammonia,600.0,600.0
2025-06-30 12:10:45.150934,(FoundInLink ammonia cleaningProducts),120.0,0
2025-06-30 12:10:51.696422,armyworm,844.8600000000001,1200.0
2025-06-30 12:10:51.696463,(ActiveDuringLink armyworm night),86.40000000000008,0.0
2025-06-30 12:10:51.696492,night,268.74,0.0
2025-06-30 12:10:51.696520,ammonia,480.0,600.0
2025-06-30 12:10:51.696550,(FoundInLink ammonia cleaningProducts),120.0,0
2025-06-30 12:10:51.696579,(SimilarityLink dichloropropene ammonia),120.0,0
2025-06-30 12:11:55.224839,armyworm,576.04199625,1200.0
2025-06-30 12:11:55.224880,(ActiveDuringLink armyworm night),393.5077589812963,0.0
2025-06-30 12:11:55.224909,night,230.4502447687038,0.0
2025-06-30 12:11:55.224937,ammonia,360.0,600.0
2025-06-30 12:11:55.224968,(FoundInLink ammonia cleaningProducts),120.0,0
2025-06-30 12:11:55.224998,(SimilarityLink dichloropropene ammonia),120.0,0
2025-06-30 12:11:55.225026,aconite,600.0,600.0
2025-06-30 12:11:59.987645,armyworm,576.04199625,1200.0
2025-06-30 12:11:59.987688,(ActiveDuringLink armyworm night),393.5077589812963,0.0
2025-06-30 12:11:59.987717,night,230.4502447687038,0.0
2025-06-30 12:11:59.987744,ammonia,360.0,600.0
2025-06-30 12:11:59.987775,(FoundInLink ammonia cleaningProducts),120.0,0
